id,ts,length,data
1,2014-08-27 05:06:07,18,00FFFF00010A00010FFF26F101B004090450
2,2014-08-27 05:06:24,18,00FFFF00040A00010FFF2724019C03FE0450
3,2014-08-27 05:06:33,18,00FFFF00090A00010FFF271601A4041F0460
4,2014-08-27 05:06:37,18,00FFFF00020A00010FE326E301B004010451
5,2014-08-27 05:06:46,18,00FFFF00030A00010FFF26C801C403C40418
6,2014-08-27 05:07:03,18,00FFFF00050A00010FE326F301BC041E0460
7,2014-08-27 05:07:17,18,00FFFF00060A00010FAD2B850122047B04E0
8,2014-08-27 05:07:19,18,00FFFF00080A00010FFF275401AE04170461
9,2014-08-27 05:11:06,18,00FFFF00010A00010FFF26F201B40404044C
10,2014-08-27 05:11:24,18,00FFFF00040A00010FFF272501A203FA0449
11,2014-08-27 05:11:33,18,00FFFF00090A00010FFF271501A4041B045D
12,2014-08-27 05:11:37,18,00FFFF00020A00010FE326E601B203FF044D
13,2014-08-27 05:11:46,18,00FFFF00030A00010FFF26D401BC03BC0414
14,2014-08-27 05:12:03,18,00FFFF00050A00010FE426FD01C0041B045C
15,2014-08-27 05:12:17,18,00FFFF00060A00010FAE2B070132045704B3
16,2014-08-27 05:12:19,18,00FFFF00080A00010FFF274A01B20411045A
17,2014-08-27 05:16:06,18,00FFFF00010A00010FFF26F901B804020449
18,2014-08-27 05:16:24,18,00FFFF00040A00010FFF271B01AC03F80448
19,2014-08-27 05:16:33,18,00FFFF00090A00010FFF270401AE0419045D
20,2014-08-27 05:16:37,18,00FFFF00020A00010FDF26F401B603FD044B
21,2014-08-27 05:16:46,18,00FFFF00030A00010FFF26DB01C003C20416
22,2014-08-27 05:17:03,18,00FFFF00050A00010FE3270201DC041D045D
23,2014-08-27 05:17:17,18,00FFFF00060A00010FAE2BEC0122048D04F7
24,2014-08-27 05:17:19,18,00FFFF00080A00010FFF274E01BD0412045A
25,2014-08-27 05:21:06,18,00FFFF00010A00010FFF271F01B403FF0447
26,2014-08-27 05:21:24,18,00FFFF00070A00010FFF0000017204230498
27,2014-08-27 05:21:24,18,00FFFF00040A00010FFF273B01AA03F40444
28,2014-08-27 05:21:33,18,00FFFF00090A00010FFF271B01B404160458
29,2014-08-27 05:21:37,18,00FFFF00020A00010FE3273001B203F8044A
30,2014-08-27 05:21:46,18,00FFFF00030A00010FFF26F601C603C40417
31,2014-08-27 05:22:03,18,00FFFF00050A00010FE4271401D2041B045B
32,2014-08-27 05:22:17,18,00FFFF00060A00010FB02D740104047F04E8
33,2014-08-27 05:22:19,18,00FFFF00080A00010FFF275B01BE040E0458
34,2014-08-27 05:26:06,18,00FFFF00010A00010FFF273501B20401044A
35,2014-08-27 05:26:24,18,00FFFF00040A00010FFF273901AB03F30441
36,2014-08-27 05:26:33,18,00FFFF00090A00010FFF271A01B404140456
37,2014-08-27 05:26:37,18,00FFFF00020A00010FE3275301AC03FA0444
38,2014-08-27 05:26:46,18,00FFFF00030A00010FFF26FF01C603C80419
39,2014-08-27 05:27:03,18,00FFFF00050A00010FE3271801D0041D045B
40,2014-08-27 05:27:17,18,00FFFF00060A00010FB02E4800F2046D04D9
41,2014-08-27 05:27:19,18,00FFFF00080A00010FFF275C01BD040B0453
42,2014-08-27 05:31:06,18,00FFFF00010A00010FFF274501AE04010450
43,2014-08-27 05:31:24,18,00FFFF00040A00010FFF274A01AA03F1043E
44,2014-08-27 05:31:33,18,00FFFF00090A00010FFF271901B204120453
45,2014-08-27 05:31:37,18,00FFFF00020A00010FE3278C01A003F50441
46,2014-08-27 05:31:46,18,00FFFF00030A00010FFF270301C403CA0419
47,2014-08-27 05:32:03,18,00FFFF00050A00010FE3272101C6041B045B
48,2014-08-27 05:32:17,18,00FFFF00060A00010FB02EB600E8046104CA
49,2014-08-27 05:32:19,18,00FFFF00080A00010FFF276C01BA04090452
50,2014-08-27 05:36:06,18,00FFFF00010A00010FFF275A01A804000452
51,2014-08-27 05:36:24,18,00FFFF00040A00010FFF276B019C03F0043D
52,2014-08-27 05:36:33,18,00FFFF00090A00010FFF273B01AA040F0450
53,2014-08-27 05:36:37,18,00FFFF00020A00010FE2276601A603F70443
54,2014-08-27 05:36:46,18,00FFFF00030A00010FFF272C01B803CB041B
55,2014-08-27 05:37:03,18,00FFFF00050A00010FE3273401BC041D045C
56,2014-08-27 05:37:17,18,00FFFF00060A00010FB02EBE00E6046A04D7
57,2014-08-27 05:37:19,18,00FFFF00080A00010FFF278801AF04080453


