id,ts,length,data
1,2014-09-29 10:45:25,18,00FFFF00010A00010FFF1BEC080C012D029B
2,2014-09-29 10:45:25,18,00FFFF00070A00010FFF1BA3088E01640330
3,2014-09-29 10:45:44,18,00FFFF00040A00010FFF1BFA07FA013702CE
4,2014-09-29 10:45:47,18,00FFFF00020A00010FE41C1D07C8013A02AD
5,2014-09-29 10:45:48,18,00FFFF00030A00010FFF1C0C080500F30210
6,2014-09-29 10:45:55,18,00FFFF00090A00010FFF1BB9084601BD03BC
7,2014-09-29 10:46:16,18,00FFFF00050A00010FE31C1607FE01CD03B1
8,2014-09-29 10:46:36,18,00FFFF00060A00010FAC1BFE07F902280424
9,2014-09-29 10:46:36,18,00FFFF00080A00010FFF1BB4085401920376
10,2014-09-29 10:50:25,18,00FFFF00010A00010FFF1BCF0830014F02E9
11,2014-09-29 10:50:25,18,00FFFF00070A00010FFF1B7B089F0178035A
12,2014-09-29 10:50:44,18,00FFFF00040A00010FFF1BD4082401540319
13,2014-09-29 10:50:47,18,00FFFF00020A00010FE51BFD0809015602FB
14,2014-09-29 10:50:48,18,00FFFF00030A00010FFF1BEF082F00DE01DF
15,2014-09-29 10:51:15,18,00FFFF00050A00010FE31BF4083701CF03BE
16,2014-09-29 10:51:36,18,00FFFF00060A00010FAC1BE20805022B042D
17,2014-09-29 10:51:36,18,00FFFF00080A00010FFF1B8E089C01970387
18,2014-09-29 10:55:25,18,00FFFF00010A00010FFF1BB50845013702BB
19,2014-09-29 10:55:25,18,00FFFF00070A00010FFF1B6808CD01670349
20,2014-09-29 10:55:44,18,00FFFF00040A00010FFF1BC30837013B02E8
21,2014-09-29 10:55:47,18,00FFFF00020A00010FE41BEB0820014002D2
22,2014-09-29 10:55:48,18,00FFFF00030A00010FFF1BD3083B00C101A9
23,2014-09-29 10:55:55,18,00FFFF00090A00010FFF1B7C088B01BC03C5
24,2014-09-29 10:56:15,18,00FFFF00050A00010FE31BDA083201A5038E
25,2014-09-29 10:56:36,18,00FFFF00080A00010FFF1B7408BE0185036C
26,2014-09-29 11:00:25,18,00FFFF00010A00010FFF1B9C086301040251
27,2014-09-29 11:00:25,18,00FFFF00070A00010FFF1B5208D9012F02D2
28,2014-09-29 11:00:44,18,00FFFF00040A00010FFF1BB5085301050274
29,2014-09-29 11:00:47,18,00FFFF00020A00010FE41BD4084C0108025F
30,2014-09-29 11:00:48,18,00FFFF00030A00010FFF1BB2083C009B015D
31,2014-09-29 11:00:55,18,00FFFF00090A00010FFF1B6408AB016F0349
32,2014-09-29 11:01:15,18,00FFFF00050A00010FE31BC10864015602FC
33,2014-09-29 11:01:36,18,00FFFF00060A00010FAE1BAB0835019803AF
34,2014-09-29 11:01:36,18,00FFFF00080A00010FFF1B5B08D6013C02D9
35,2014-09-29 11:05:25,18,00FFFF00010A00010FFF1B80088400C201B8
36,2014-09-29 11:05:25,18,00FFFF00070A00010FFF1B3E090900E5022A
37,2014-09-29 11:05:44,18,00FFFF00040A00010FFF1B98086F00C401D9
38,2014-09-29 11:05:47,18,00FFFF00020A00010FE41BBE085400C501C4
39,2014-09-29 11:05:48,18,00FFFF00030A00010FFF1B9808A100760107
40,2014-09-29 11:05:55,18,00FFFF00090A00010FFF1B4108C50114027F
41,2014-09-29 11:06:15,18,00FFFF00050A00010FE31BA0087F00FF023B
42,2014-09-29 11:06:36,18,00FFFF00060A00010FAD1B8F0871012902D2
43,2014-09-29 11:06:36,18,00FFFF00080A00010FFF1B3F08F600ED022D
44,2014-09-29 11:10:25,18,00FFFF00010A00010FFF1B5E08A600900146
45,2014-09-29 11:10:25,18,00FFFF00070A00010FFF1B1F092B00B001AA
46,2014-09-29 11:10:44,18,00FFFF00040A00010FFF1B74089B0091015C
47,2014-09-29 11:10:47,18,00FFFF00020A00010FE51B9F08780093014F
48,2014-09-29 11:10:48,18,00FFFF00030A00010FFF1B7C08B6005E00D5
49,2014-09-29 11:10:55,18,00FFFF00090A00010FFF1B2C08E300D401EB
50,2014-09-29 11:11:15,18,00FFFF00050A00010FE21B8808B500BE01A4
51,2014-09-29 11:11:36,18,00FFFF00060A00010FAB1B7C088000DB0211
52,2014-09-29 11:11:36,18,00FFFF00080A00010FFF1B24091400B301A4
53,2014-09-29 11:15:25,18,00FFFF00010A00010FFF1B4208D4006600E0
54,2014-09-29 11:15:25,18,00FFFF00070A00010FFF1B06094D007F012C
55,2014-09-29 11:15:44,18,00FFFF00040A00010FFF1B6108B9006400E7
56,2014-09-29 11:15:47,18,00FFFF00020A00010FE61B860899006600E1
57,2014-09-29 11:15:48,18,00FFFF00030A00010FFF1B5D08D000460099
58,2014-09-29 11:15:55,18,00FFFF00090A00010FFF1B19090B00960157
